Comment,Time Stamp (sec),Status (code),Temperature (K),Magnetic Field (Oe),Sample Position (deg),Bridge 1 Resistance (ohms),Bridge 1 Excitation (uA),Bridge 2 Resistance (ohms),Bridge 2 Excitation (uA),Bridge 3 Resistance (ohms),Bridge 3 Excitation (uA),Bridge 4 Resistance (ohms),Bridge 4 Excitation (uA),Signal 1 Vin (V),Signal 2 Vin (V),Digital Inputs (code),Drive 1 Iout (mA),Drive 1 Ipower (watts),Drive 2 Iout (mA),Drive 2 Ipower (watts),Pressure (),Map 20 (),Map 21 (),Map 22 (),H_Rotator (K),Map 24 (),Map 25 (),Map 26 (),Map 27 (),Map 28 (),Map 29 (),System Status (code),Setpoint (K),Magnet (Oe),Valve Position (deg),CIG/Cernox (K),CIG Excit (uA),Plat Therm (K),Plat Excit (uA),Neck Therm (K),Neck Excit (uA),Spare Therm (K),Spare Excit (uA),Flow Rate (l/min),Annulus Vacuum (V),Impedance (mode),Block Htr Cur (mA),Block Htr Pwr (W),Neck Htr Cur (mA),Neck Htr Pwr (W),Annulus Pres (Torr),System Pres (Torr),Tableless Map53 (),Tableless Map54 (),Redirected 55 (),Redirected 56 (),Redirected 57 (),Redirected 58 (),Redirected 59 (),FlowSensor_V,Redirected 61 (),Seq Stat (),Sys Temp (),He Level (),Map 67 (),Map 68 (),Map 69 (),PSU Field (Oe),Hi res (A) read,Mag (V) read,Mag adj/sc(I)set,Sw heater state,DAC <I> (cnts),Therm V,KRPMs,Pump temp (C),pump power (W),High Vacuum mode,Flapper state,Regen htr flag,iso flag,BlockHeater(Ohm),NeckHeater(Ohm),Map 86 (),Map 87 (),Map 88 (),Map 89 (),Map 90 (),Map 91 (),Map 92 (),Map 93 (),MAP 1,MAP 2,MAP 3,MAP 4,MAP 5,MAP 6,MAP 7,MAP 8,MAP 9,MAP 10,MAP 11,MAP 12,MAP 13,MAP 14,MAP 15,MAP 16,MAP 17,MAP 18,MAP 19,MAP 20,MAP 21,MAP 22,MAP 23,MAP 24,MAP 25,MAP 26,MAP 27,MAP 28,MAP 29,MAP 30
,30354225.11,4870,265.2555,120.000,90.0143967,,,,,,,,,-0.0098,-0.0147,256,0.00,0.00,0.00,0.00,4.2089629,,,,,,,,,,,4870,262.713,120.000,90.0,265.2554626,105.032,265.3657837,896.434,267.4533691,109.917,,,2.887953e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.4421997,-4.132275,,,,,,,,-4.8851978e-2,,1.0,265.2555,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354230.06,4870,265.2580,120.000,90.0143967,,,,,,,,,-0.0147,-0.0147,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.713,120.000,90.0,265.2579956,105.032,265.3565674,896.434,267.4408264,109.917,,,2.887953e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.0296631,-3.743996,,,,,,,,-4.8851978e-2,,1.0,265.2504,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354235.20,4870,265.2564,120.000,90.0143967,,,,,,,,,-0.0147,-0.0147,256,0.00,0.00,0.00,0.00,4.3237367,,,,,,,,,,,4870,262.713,120.000,90.0,265.2564087,105.032,265.3454590,896.434,267.4364929,109.917,,,3.742862e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.4421997,-3.743996,,,,,,,,-3.9081585e-2,,1.0,265.2437,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354240.19,4870,265.2234,120.000,90.0143967,,,,,,,,,0.0000,-0.0147,256,0.00,0.00,0.00,0.00,4.2089629,,,,,,,,,,,4870,262.713,120.000,90.0,265.2233887,105.032,265.3375854,896.434,267.4314880,109.917,,,2.887953e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.4421997,-3.743996,,,,,,,,-4.8851978e-2,,1.0,265.2234,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354245.19,4870,265.2335,120.000,90.0143967,,,,,,,,,-0.0098,-0.0098,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.623,120.000,90.0,265.2335205,105.032,265.3408203,896.434,267.3963928,109.917,,,2.887953e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.8547363,-3.743996,,,,,,,,-4.8851978e-2,,1.0,265.2310,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354249.94,4870,265.2259,120.000,90.0143967,,,,,,,,,-0.0098,-0.0147,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.623,120.000,90.0,265.2259216,105.032,265.3316040,896.434,267.3863831,109.917,,,4.170317e-2,0.444553,0.5,0.00,0.00,0.00,0.00,810.6171875,-4.132275,,,,,,,,-3.4196384e-2,,1.0,265.2259,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354255.08,4870,265.2056,120.000,90.0143967,,,,,,,,,0.0000,-0.0098,256,0.00,0.00,0.00,0.00,4.3237367,,,,,,,,,,,4870,262.623,120.000,90.0,265.1903687,105.032,265.3218384,896.434,267.4132080,109.673,,,2.887953e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.8547363,-3.355717,,,,,,,,-4.8851978e-2,,1.0,265.1904,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354260.09,4870,265.1955,120.000,90.0143967,,,,,,,,,-0.0049,-0.0049,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.623,120.000,90.0,265.1929016,105.032,265.3131714,896.434,267.3780823,109.673,,,3.742862e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.4421997,-3.743996,,,,,,,,-3.9081585e-2,,1.0,265.1929,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354265.08,4870,265.1802,120.000,90.0143967,,,,,,,,,-0.0049,-0.0147,256,0.00,0.00,0.00,0.00,4.3237367,,,,,,,,,,,4870,262.623,120.000,90.0,265.1802368,105.032,265.3031006,896.434,267.3655090,109.673,,,4.170317e-2,0.449438,0.5,0.00,0.00,0.00,0.00,810.6171875,-3.743996,,,,,,,,-3.4196384e-2,,1.0,265.1802,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
,30354270.00,4870,265.1751,120.000,90.0143967,,,,,,,,,-0.0147,-0.0049,256,0.00,0.00,0.00,0.00,4.3822122,,,,,,,,,,,4870,262.623,120.000,90.0,265.1751404,105.032,265.2952576,896.434,267.3630066,109.673,,,3.315408e-2,0.444553,0.5,0.00,0.00,0.00,0.00,811.0296631,-4.520555,,,,,,,,-4.3966781e-2,,1.0,265.1624,100.1,,,,120.0000,120.0000,-5.0000,0.00,0,0,2.5000,,,,0,0.00,0,0.00,35.63,23.53,,,,,,,,
