#	T_init	T_i_pt	T_final	T_f_pt	H_init	H_i_pt	H_final	H_f_pt	LI1	LI2	LI3	Wait(min)	NVc	#steps	I_init	I_final	Angle_i	Angle_f	6221_amp	6221_fr	6221_off
#1	300	1.00	300	1	0.250	0.1	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
#
#2	300	1.00	2	2	0	0.1	0	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	1	0	0.1	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	3	0.25	0.10	-0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	3	-0.25	0.10	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#1	2	1.00	2	3	0.25	0.10	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#2	2	1.00	50	2	0	0.1	0	0.1	14	13	14	20	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
2	300	1.00	5	2	0	0.1	0	0.1	14	13	14	30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	5	1.00	5	1	0	0.1	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	5	1.00	5	3	0.25	0.10	-0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	5	1.00	5	3	-0.25	0.10	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	5	1.00	5	3	0.25	0.10	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
2	5	1.00	50	2	0	0.1	0	0.1	14	13	14	30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
2	50	1.00	10	2	0	0.1	0	0.1	14	13	14	30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	10	1.00	10	1	0	0.1	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	10	1.00	10	3	0.25	0.10	-0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	10	1.00	10	3	-0.25	0.10	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	10	1.00	10	3	0.25	0.10	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
2	10	1.00	50	2	0	0.1	0	0.1	14	13	14	30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
2	50	1.00	20	2	0	0.1	0	0.1	14	13	14	30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	20	1.00	20	1	0	0.1	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	20	1.00	20	3	0.25	0.10	-0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	20	1.00	20	3	-0.25	0.10	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	20	1.00	20	3	0.25	0.10	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
2	20	1.00	50	2	0	0.1	0	0.1	14	13	14	30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
1	50	1.00	50	1	0	0.1	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	50	1.00	50	3	0.25	0.10	-0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	50	1.00	50	3	-0.25	0.10	0.25	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
1	50	1.00	50	3	0.25	0.10	0	0.0042	14	13	00	0.0	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
2	50	1.00	70	2	0	0.1	0	0.1	14	13	14	30	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.002	911.0	0.0
#
0 0.000 0.000 0.000 
